company,company_size,job_title,level,domain,yoe_total,yoe_at_company,total_compensation,location
Capital One,"55,080",program-manager,Manager,Program Management,7 yrs,4 yrs,"$177,500","McLean, VA"
Capital One,"55,080",program-manager,Senior Program Manager,-,12 yrs,5 yrs,"$179,000","Mc Lean, VA"
Oracle,"212,570",software-engineer,4,Distributed Systems (Back-End),13 yrs,9 yrs,"$166,000","Seattle, WA"
Oracle,"212,570",software-engineer,IC-3,Full Stack,5 yrs,2 yrs,"$28,806","Hyderabad, TS, India"
Oracle,"212,570",software-engineer,IC-4,Distributed Systems (Back-End),11 yrs,6 yrs,"$370,000","San Francisco, CA"
Oracle,"212,570",software-engineer,IC-2,Networking,3 yrs,3 yrs,"$205,000","Portland, OR"
Oracle,"212,570",software-engineer,IC-3,Distributed Systems (Back-End),3 yrs,3 yrs,"$350,000","Seattle, WA"
Oracle,"212,570",software-engineer,IC-3,Web Development (Front-End),10 yrs,5 yrs,"$152,000","Austin, TX"
Oracle,"212,570",software-engineer,IC-2,General,10 yrs,2 yrs,"$23,400","Bucharest, BU, Romania"
Oracle,"212,570",software-engineer,IC-4,Distributed Systems (Back-End),10 yrs,0 yrs,"$308,250","Seattle, WA"
Oracle,"212,570",software-engineer,IC-2,Web Development (Front-End),4 yrs,1 yr,"$19,198","Bengaluru, KA, India"
Oracle,"212,570",software-engineer,IC-3,Data,8 yrs,8 yrs,"$196,000","San Jose, CA"
Oracle,"212,570",software-engineering-manager,M3,Full Stack,16 yrs,12 yrs,"$200,000","Philadelphia, PA"
Oracle,"212,570",software-engineering-manager,M2,Full Stack,10 yrs,10 yrs,"$128,000","Naples, FL"
Oracle,"212,570",software-engineering-manager,M5,Full Stack,25 yrs,4 yrs,"$222,271","Bengaluru, KA, India"
Oracle,"212,570",software-engineering-manager,M4,Developer Expirience,20 yrs,10 yrs,"$300,000","Arlington, VA"
Oracle,"212,570",software-engineering-manager,M5,General,25 yrs,20 yrs,"$370,000","Seattle, WA"
Oracle,"212,570",software-engineering-manager,M2,Distributed Systems (Back-End),11 yrs,6 yrs,"$460,000","Boston, MA"
Oracle,"212,570",software-engineering-manager,M3,Distributed Systems (Back-End),12 yrs,9 yrs,"$119,599","Prague, PR, Czech Republic"
Oracle,"212,570",software-engineering-manager,M4,Distributed Systems (Back-End),20 yrs,4 yrs,"$464,000","Seattle, WA"
Oracle,"212,570",software-engineering-manager,M4,Distributed Systems (Back-End),23 yrs,7 yrs,"$192,124","Bengaluru, KA, India"
Oracle,"212,570",software-engineering-manager,M3,Production,25 yrs,24 yrs,"$191,000","San Francisco, CA"
Oracle,"212,570",solution-architect,IC-3,Cyber Security,10 yrs,3 yrs,"$37,203","Bengaluru, KA, India"
Oracle,"212,570",solution-architect,IC-4,Product,10 yrs,3 yrs,"$405,000","Pleasanton, CA"
Oracle,"212,570",solution-architect,IC-4,hidden,18 yrs,3 yrs,"$236,500","Austin, TX"
Oracle,"212,570",solution-architect,IC-4,hidden,15 yrs,4 yrs,"$165,000","Denver, CO"
Oracle,"212,570",solution-architect,IC-3,Cloud,7 yrs,5 yrs,"$125,815","Toronto, ON, Canada"
Oracle,"212,570",solution-architect,IC-4,hidden,20 yrs,3 yrs,"$213,000","Dallas, TX"
Oracle,"212,570",solution-architect,IC-3,Cloud Presales,8 yrs,0 yrs,"$108,444","Reading, EN, United Kingdom"
Oracle,"212,570",solution-architect,IC-1,Cloud,1 yr,0 yrs,"$64,761","Dublin, DN, Ireland"
Oracle,"212,570",solution-architect,IC-1,Full Stack,2 yrs,2 yrs,"$129,500","Austin, TX"
Oracle,"212,570",product-manager,IC-4,Product,11 yrs,2 yrs,"$77,000","Bengaluru, KA, India"
Oracle,"212,570",product-manager,IC-6,Technical,20 yrs,11 yrs,"$730,000","San Francisco, CA"
Oracle,"212,570",product-manager,IC-2,Product,4 yrs,2 yrs,"$130,000","Redwood City, CA"
Oracle,"212,570",product-manager,IC-6,Product,19 yrs,12 yrs,"$690,000","San Francisco, CA"
Oracle,"212,570",product-manager,IC-4,Product,12 yrs,3 yrs,"$400,000","San Francisco, CA"
Oracle,"212,570",product-manager,IC-3,Technical,8 yrs,2 yrs,"$260,000","Seattle, WA"
Oracle,"212,570",product-manager,IC-5,Product,20 yrs,2 yrs,"$400,000","San Francisco, CA"
Oracle,"212,570",product-manager,IC-4,Infrastructure,15 yrs,3 yrs,"$487,000","Seattle, WA"
Oracle,"212,570",product-manager,IC-4,Enterprise,8 yrs,6 yrs,"$180,000","Arlington, VA"
Oracle,"212,570",product-manager,IC-4,Product,10 yrs,4 yrs,"$250,000","Atlanta, GA"
Oracle,"212,570",sales,IC-3,hidden,11 yrs,8 yrs,"$109,819","London, EN, United Kingdom"
Oracle,"212,570",sales,IC-2,SCM,7 yrs,2 yrs,"$170,000","Washington, DC"
Oracle,"212,570",sales,IC-3,Sales,7 yrs,5 yrs,"$79,639","Bucharest, BU, Romania"
Oracle,"212,570",sales,IC-5,Software,25 yrs,15 yrs,"$477,000","New York, NY"
Oracle,"212,570",sales,IC-2,General Business,5 yrs,2 yrs,"$150,000","Austin, TX"
Oracle,"212,570",sales,IC-1,Tech,4 yrs,0 yrs,"$124,370","Geneva, GE, Switzerland"
Oracle,"212,570",sales,IC-4,Analytics,10 yrs,3 yrs,"$141,000","Miami, FL"
Oracle,"212,570",sales,IC-5,OCI,17 yrs,3 yrs,"$155,068","Vancouver, BC, Canada"
Oracle,"212,570",sales,IC-3,ERP,21 yrs,3 yrs,"$190,120","Colorado Springs, CO"
Oracle,"212,570",product-designer,IC-3,User Experience (UX),5 yrs,4 yrs,"$46,000","Guadalajara, JA, Mexico"
Oracle,"212,570",product-designer,IC-3,User Experience (UX),5 yrs,4 yrs,"$255,000","Redwood City, CA"
Oracle,"212,570",product-designer,IC-3,User Research,12 yrs,5 yrs,"$190,000","Miami, FL"
Oracle,"212,570",product-designer,IC-4,User Experience (UX),10 yrs,2 yrs,"$114,086","Guadalajara, JA, Mexico"
Oracle,"212,570",product-designer,IC-3,User Experience (UX),5 yrs,4 yrs,"$220,500","San Francisco, CA"
Oracle,"212,570",product-designer,IC-1,Interaction Design,0 yrs,0 yrs,"$41,346","Bengaluru, KA, India"
Oracle,"212,570",product-designer,IC-4,User Experience (UX),12 yrs,3 yrs,"$155,000","Philadelphia, PA"
Oracle,"212,570",product-designer,IC-4,User Experience (UX),21 yrs,2 yrs,"$180,000","Los Angeles, CA"
Oracle,"212,570",product-designer,IC-3,User Experience (UX),10 yrs,3 yrs,"$270,000","Seattle, WA"
Oracle,"212,570",technical-program-manager,IC-2,Cloud Sales,6 yrs,1 yr,"$120,000","Missoula, MT"
Oracle,"212,570",technical-program-manager,IC-3,OFSS,15 yrs,15 yrs,"$100,000","Tampa, FL"
Oracle,"212,570",technical-program-manager,IC-5,SLED,30 yrs,1 yr,"$328,500","San Diego, CA"
Oracle,"212,570",technical-program-manager,IC-4,Data,13 yrs,1 yr,"$36,161","Bengaluru, KA, India"
Oracle,"212,570",technical-program-manager,IC-4,TPM,15 yrs,3 yrs,"$232,000","Seattle, WA"
Oracle,"212,570",technical-program-manager,IC-4,Security,11 yrs,3 yrs,"$350,000","Seattle, WA"
Oracle,"212,570",technical-program-manager,IC-4,Healthcare,15 yrs,2 yrs,"$133,000","Nashville, TN"
Oracle,"212,570",technical-program-manager,IC-2,OCI,2 yrs,2 yrs,"$102,000","Orlando, FL"
Oracle,"212,570",data-scientist,IC-2,Research,2 yrs,2 yrs,"$150,169","Zurich, ZH, Switzerland"
Oracle,"212,570",data-scientist,IC-3,ML / AI,11 yrs,3 yrs,"$73,448","Bengaluru, KA, India"
Oracle,"212,570",data-scientist,IC-4,AI,8 yrs,2 yrs,"$9,851","Bengaluru, KA, India"
Oracle,"212,570",data-scientist,IC-4,OCI,8 yrs,3 yrs,"$101,679","Bengaluru, KA, India"
Oracle,"212,570",data-scientist,IC-3,hidden,6 yrs,2 yrs,"$71,342","Bengaluru, KA, India"
Oracle,"212,570",data-scientist,IC-3,AI/ML,10 yrs,0 yrs,"$195,000","New York, NY"
Oracle,"212,570",data-scientist,IC-4,Machine Learning,10 yrs,5 yrs,"$415,500","Seattle, WA"
Oracle,"212,570",data-scientist,IC-1,Data Analytics and Business Intelligence,7 yrs,2 yrs,"$170,000","Houston, TX"
Oracle,"212,570",data-scientist,IC-2,hidden,7 yrs,4 yrs,"$123,000","Austin, TX"
Oracle,"212,570",data-scientist,IC-2,DS,2 yrs,1 yr,"$107,000","Dubai, DU, United Arab Emirates"
Oracle,"212,570",marketing,IC-5,Cloud,15 yrs,3 yrs,"$230,000","Redwood City, CA"
Oracle,"212,570",marketing,IC-5,PMM,20 yrs,2 yrs,"$240,000","Los Angeles, CA"
Oracle,"212,570",marketing,IC-4,hidden,12 yrs,6 yrs,"$210,000","Los Angeles, CA"
Oracle,"212,570",marketing,IC-1,hidden,3 yrs,3 yrs,"$67,000","San Francisco, CA"
Oracle,"212,570",marketing,IC-4,Content,7 yrs,5 yrs,"$164,000","Denver, CO"
Oracle,"212,570",marketing,IC-4,Product Marketing,19 yrs,5 yrs,"$220,000","San Jose, CA"
Oracle,"212,570",marketing,IC-3,Digital,8 yrs,7 yrs,"$130,000","Denver, CO"
Oracle,"212,570",marketing,IC-1,Marketing,3 yrs,3 yrs,"$67,000","Seattle, WA"
Oracle,"212,570",marketing,IC-4,Product Marketing,15 yrs,2 yrs,"$185,000","Seattle, WA"
Oracle,"212,570",marketing,IC-3,ERP,8 yrs,8 yrs,"$138,000","Chicago, IL"
Oracle,"212,570",information-technologist,IC-4,OCI,8 yrs,2 yrs,"$68,000","Mexico, DF, Mexico"
Oracle,"212,570",information-technologist,IC-1,Cloud Engineering,1 yr,1 yr,"$130,000","Austin, TX"
Oracle,"212,570",information-technologist,IC-2,Dba,11 yrs,6 yrs,"$159,000","Chicago, IL"
Oracle,"212,570",information-technologist,IC-4,Data Engineer,10 yrs,5 yrs,"$66,168","Mississauga, ON, Canada"
Oracle,"212,570",information-technologist,IC-1,-,3 yrs,2 yrs,"$10,226","Bengaluru, KA, India"
Oracle,"212,570",information-technologist,IC-2,Dba,10 yrs,6 yrs,"$185,000","Chicago, IL"
Oracle,"212,570",information-technologist,IC-3,Networking,9 yrs,0 yrs,"$185,000","Colorado Springs, CO"
Oracle,"212,570",information-technologist,IC-3,Linux,5 yrs,3 yrs,"$65,000","San Jose, SJ, Costa Rica"
Oracle,"212,570",information-technologist,IC-4,System Engineer,3 yrs,3 yrs,"$65,000","Dallas, TX"
Oracle,"212,570",information-technologist,IC-3,OCI,4 yrs,1 yr,"$73,984","Mississauga, ON, Canada"
Oracle,"212,570",security-analyst,IC-4,-,11 yrs,2 yrs,"$640,000","Reston, VA"
Oracle,"212,570",security-analyst,IC-3,Security,6 yrs,3 yrs,"$120,000","Seattle, WA"
Oracle,"212,570",security-analyst,IC-4,Security,10 yrs,1 yr,"$200,000","Washington, DC"
Oracle,"212,570",security-analyst,IC-3,Security,7 yrs,0 yrs,"$187,500","Seattle, WA"
Oracle,"212,570",security-analyst,IC-4,Privacy Compliance,18 yrs,8 yrs,"$116,000","Morrisville, NC"
Oracle,"212,570",security-analyst,IC-4,Security,27 yrs,14 yrs,"$525,000","Savannah, GA"
Oracle,"212,570",security-analyst,IC-3,Security,8 yrs,1 yr,"$170,000","Los Angeles, CA"
Oracle,"212,570",security-analyst,IC-1,Bio,1 yr,0 yrs,"$50,000","London, EN, United Kingdom"
Oracle,"212,570",security-analyst,IC-5,Security,11+ yrs,11+ yrs,"$205,000",Washington DC 
Oracle,"212,570",business-analyst,IC-2,Oracle Advertising,4 yrs,1 yr,"$21,768","Noida, UP, India"
Oracle,"212,570",business-analyst,IC-2,Oracle,10 yrs,10 yrs,"$170,000","Salt Lake City, UT"
Oracle,"212,570",business-analyst,IC-2,"Business Process, Netsuite",23 yrs,10 yrs,"$20,000","Makati, MM, Philippines"
Oracle,"212,570",business-analyst,IC-2,Business Analyst,5 yrs,0 yrs,"$81,000","Austin, TX"
Oracle,"212,570",business-analyst,IC-1,Research,1 yr,1 yr,"$38,573","London, EN, United Kingdom"
Oracle,"212,570",business-analyst,IC-1,IC1,6 yrs,3 yrs,"$8,150","Bengaluru, KA, India"
Oracle,"212,570",business-analyst,IC-4,Business,6 yrs,6 yrs,"$105,000","Los Angeles, CA"
Oracle,"212,570",business-analyst,IC-1,Business,1 yr,0 yrs,"$50,443","London, EN, United Kingdom"
Oracle,"212,570",management-consultant,IC-2,Senior associate,4 yrs,2 yrs,"$62,122","Toronto, ON, Canada"
Oracle,"212,570",management-consultant,IC-1,Entry,0 yrs,0 yrs,"$72,000","Austin, TX"
Oracle,"212,570",management-consultant,IC-1,Consulting,1 yr,1 yr,"$61,310","Mississauga, ON, Canada"
Oracle,"212,570",management-consultant,IC-3,Change Management Manager,8 yrs,2 yrs,"$147,000","Los Angeles, CA"
Oracle,"212,570",management-consultant,IC-5,Strategy,25 yrs,3 yrs,"$442,111","Singapore, SG, Singapore"
Oracle,"212,570",management-consultant,IC-2,Healthcare,7 yrs,7 yrs,"$153,503","Dallas, TX"
Oracle,"212,570",management-consultant,IC-1,Consulting,7 yrs,7 yrs,"$83,500","Dallas, TX"
Oracle,"212,570",management-consultant,IC-3,revenue cycle,10 yrs,10 yrs,"$105,000","Manhattan, KS"
Oracle,"212,570",management-consultant,IC-1,FLEXCUBE,4 yrs,4 yrs,"$12,000","Bengaluru, KA, India"
Oracle,"212,570",program-manager,IC-2,Business Operations,4 yrs,2 yrs,"$75,000","Austin, TX"
Oracle,"212,570",program-manager,IC-3,Program Manager,5 yrs,1 yr,"$164,000","Atlanta, GA"
Oracle,"212,570",program-manager,IC-3,Data Products,5 yrs,2 yrs,"$178,000","New York, NY"
Oracle,"212,570",program-manager,IC-4,Digital advertising,20 yrs,1 yr,"$195,000","Washington, DC"
Oracle,"212,570",program-manager,IC-3,hidden,3 yrs,1 yr,"$121,000",Washington DC 
Oracle,"212,570",program-manager,IC-3,Oracle,3 yrs,0 yrs,"$130,500","Dallas, TX"
Oracle,"212,570",program-manager,IC-3,Capacity Planning,8 yrs,3 yrs,"$49,615","Mexico, DF, Mexico"
Oracle,"212,570",program-manager,IC-2,Tech consulting,3 yrs,3 yrs,"$134,000","Chicago, IL"
Oracle,"212,570",program-manager,IC-4,OCI,7 yrs,3 yrs,"$245,000","Seattle, WA"
Oracle,"212,570",customer-service,IC-3,NetSuite,7 yrs,2 yrs,"$125,000","New York, NY"
Oracle,"212,570",customer-service,IC-5,-,8 yrs,8 yrs,"$77,766","Toronto, ON, Canada"
Oracle,"212,570",customer-service,IC-3,Cloud,11 yrs,5 yrs,"$26,598","Bengaluru, KA, India"
Oracle,"212,570",customer-service,IC-5,ERP,20 yrs,15 yrs,"$220,000","San Francisco, CA"
Oracle,"212,570",customer-service,IC-4,SaaS,15 yrs,2 yrs,"$153,000","Austin, TX"
Oracle,"212,570",customer-service,IC-5,SaaS,20 yrs,1 yr,"$61,506","Sao Paulo, SP, Brazil"
Oracle,"212,570",customer-service,IC-1,Consulting,6 yrs,2 yrs,"$51,816","Paris, IL, France"
Oracle,"212,570",customer-service,IC-5,Support,10 yrs,5 yrs,"$63,400","Bucharest, BU, Romania"
Oracle,"212,570",sales-engineer,IC-3,EPM,10 yrs,1 yr,"$145,000","Austin, TX"
Oracle,"212,570",sales-engineer,IC-3,OCI,23 yrs,6 yrs,"$165,000","New York, NY"
Oracle,"212,570",sales-engineer,IC-4,Cloud Security,14 yrs,1 yr,"$180,000","Reston, VA"
Oracle,"212,570",sales-engineer,IC-3,ERP,4 yrs,4 yrs,"$200,000","Round Rock, TX"
Oracle,"212,570",sales-engineer,IC-3,Construction,10 yrs,7 yrs,"$117,945","Reading, EN, United Kingdom"
Oracle,"212,570",sales-engineer,IC-1,HCM,3 yrs,2 yrs,"$96,000","Austin, TX"
Oracle,"212,570",sales-engineer,IC-3,Supply Chain,4 yrs,4 yrs,"$167,000","Austin, TX"
Oracle,"212,570",sales-engineer,IC-4,Oracle,12 yrs,2 yrs,"$75,000","Kuala Lumpur, KL, Malaysia"
Oracle,"212,570",business-development,IC-5,Cloud,15 yrs,3 yrs,"$258,118","Geneva, GE, Switzerland"
Oracle,"212,570",business-development,IC-5,-,16 yrs,2 yrs,"$320,000","New York, NY"
Oracle,"212,570",business-development,IC-6,Pre Sales,25 yrs,0 yrs,"$340,000","New York, NY"
Oracle,"212,570",business-development,IC-1,Sales,1 yr,1 yr,"$80,000","Santa Monica, CA"
Oracle,"212,570",business-development,IC-1,databse,1 yr,1 yr,"$82,000","Santa Monica, CA"
Oracle,"212,570",business-development,IC-5,Business dev,15 yrs,0 yrs,"$346,000","Redwood City, CA"
Oracle,"212,570",business-development,IC-1,Business Development,2 yrs,1 yr,"$80,000","Nashville, TN"
Oracle,"212,570",business-development,IC-2,Chemicals,10 yrs,2 yrs,"$185,000","New York, NY"
Oracle,"212,570",project-manager,IC-1,NetSuite,7 yrs,1 yr,"$95,000","Austin, TX"
Oracle,"212,570",project-manager,IC-5,A,20 yrs,0 yrs,"$300,000","New York, NY"
Oracle,"212,570",project-manager,IC-3,Cloud,9 yrs,3 yrs,"$46,631","Guadalajara, JA, Mexico"
Oracle,"212,570",project-manager,IC-4,SaaS,10 yrs,1 yr,"$180,000","Washington, DC"
Oracle,"212,570",project-manager,IC-4,PM,10 yrs,0 yrs,"$270,000","Atlanta, GA"
Oracle,"212,570",project-manager,IC-2,Project Manager,20 yrs,1 yr,"$80,000","Kansas City, MO"
Oracle,"212,570",project-manager,IC-2,Project,9 yrs,9 yrs,"$81,500","Kansas City, MO"
Oracle,"212,570",project-manager,IC-2,Tech,5 yrs,2 yrs,"$82,426","Amsterdam, NH, Netherlands"
Oracle,"212,570",project-manager,IC-3,Software Development,20 yrs,10 yrs,"$145,000","Denver, CO"
Oracle,"212,570",project-manager,IC-3,Technical Project Manager,16 yrs,1 yr,"$109,000","Kansas City, MO"
Oracle,"212,570",recruiter,IC-2,Consulting,3 yrs,3 yrs,"$74,000","Nashville, TN"
Oracle,"212,570",recruiter,IC-3,University,7 yrs,2 yrs,"$103,000","Houston, TX"
Oracle,"212,570",recruiter,IC-2,University,4 yrs,1 yr,"$95,000","Houston, TX"
Oracle,"212,570",recruiter,IC-2,Technical,2 yrs,1 yr,"$80,000","Nashville, TN"
Oracle,"212,570",recruiter,IC-2,Human Resources,2 yrs,2 yrs,"$110,000","Los Angeles, CA"
Oracle,"212,570",recruiter,IC-3,Leadership,10 yrs,1 yr,"$330,000","New York, NY"
Oracle,"212,570",recruiter,IC-4,Technical,18 yrs,3 yrs,"$310,000","Dallas, TX"
Oracle,"212,570",recruiter,IC-1,Technical,0 yrs,0 yrs,"$80,000","Portland, OR"
Bytedance,"110,000",software-engineer,2-1,Testing (SDET),1 yr,1 yr,"$141,000","San Jose, CA"
Bytedance,"110,000",software-engineer,2-2,ML / AI,4 yrs,2 yrs,"$140,592","Shanghai, SH, China"
Bytedance,"110,000",software-engineer,2-1,Mobile (iOS + Android),4 yrs,2 yrs,"$250,000","San Jose, CA"
Bytedance,"110,000",software-engineer,1-2,API Development (Back-End),3 yrs,1 yr,"$197,000","Los Angeles, CA"
Bytedance,"110,000",software-engineer,2-1,Web Development (Front-End),3 yrs,3 yrs,"$60,000","Shanghai, SH, China"
Bytedance,"110,000",software-engineer,2-2,Site Reliability (SRE),10 yrs,1 yr,"$170,000","Singapore, SG, Singapore"
Bytedance,"110,000",software-engineer,2-2,ML / AI,0 yrs,0 yrs,"$416,250","San Jose, CA"
Bytedance,"110,000",software-engineer,3-1,Distributed Systems (Back-End),9 yrs,3 yrs,"$600,000","San Jose, CA"
Bytedance,"110,000",software-engineer,3-1,ML / AI,7 yrs,3 yrs,"$282,006","Beijing, BJ, China"
Bytedance,"110,000",software-engineer,1-2,API Development (Back-End),1 yr,1 yr,"$81,692","Singapore, SG, Singapore"
Bytedance,"110,000",product-manager,3-1,Operations,9 yrs,2 yrs,"$293,000","New York, NY"
Bytedance,"110,000",product-manager,3-1,Product,8 yrs,1 yr,"$370,000","Seattle, WA"
Bytedance,"110,000",product-manager,3-1,Product,10 yrs,3 yrs,"$575,000","San Jose, CA"
Bytedance,"110,000",product-manager,2-2,Product,4 yrs,4 yrs,"$275,000","San Jose, CA"
Bytedance,"110,000",product-manager,L4,Product,4 yrs,3 yrs,"$100,000","London, EN, United Kingdom"
Bytedance,"110,000",product-manager,2-2,Product,5 yrs,5 yrs,"$96,166","Beijing, BJ, China"
Bytedance,"110,000",product-manager,2-1,Internal,2 yrs,2 yrs,"$83,276","Singapore, SG, Singapore"
Bytedance,"110,000",product-manager,2-2,Product,8 yrs,3 yrs,"$330,000","San Jose, CA"
Bytedance,"110,000",product-manager,3-1,Product,8 yrs,3 yrs,"$457,500","San Jose, CA"
Bytedance,"110,000",product-manager,3-1,Product,8 yrs,0 yrs,"$420,000","San Jose, CA"
Bytedance,"110,000",data-scientist,2-1,Trust and Safety,7 yrs,3 yrs,"$65,449","Dublin, DN, Ireland"
Bytedance,"110,000",data-scientist,2-1,Data,2 yrs,2 yrs,"$134,091","Singapore, SG, Singapore"
Bytedance,"110,000",data-scientist,1-2,Data,1 yr,1 yr,"$129,750","San Jose, CA"
Bytedance,"110,000",data-scientist,1-2,Data Scientist,0 yrs,0 yrs,"$100,000","Los Angeles, CA"
Bytedance,"110,000",data-scientist,2-1,Data Engineer,9 yrs,1 yr,"$335,000","New York, NY"
Bytedance,"110,000",data-scientist,2-2,Analytics,7 yrs,2 yrs,"$299,000","Los Angeles, CA"
Bytedance,"110,000",data-scientist,2-1,Other,3 yrs,1 yr,"$185,625","Los Angeles, CA"
Bytedance,"110,000",data-scientist,2-1,DS,5 yrs,2 yrs,"$109,867","London, EN, United Kingdom"
Bytedance,"110,000",data-scientist,-,hidden,4 yrs,3 yrs,"$380,000","San Jose, CA"
Bytedance,"110,000",data-scientist,2-1,R&D,3 yrs,0 yrs,"$100,887","Singapore, SG, Singapore"
Bytedance,"110,000",marketing,2-2,General,3 yrs,2 yrs,"$250,000","San Jose, CA"
Bytedance,"110,000",marketing,1-2,Product,5 yrs,2 yrs,"$67,383","Singapore, SG, Singapore"
Bytedance,"110,000",marketing,1-2,Product,3 yrs,1 yr,"$75,193","Singapore, SG, Singapore"
Bytedance,"110,000",marketing,2-2,hidden,10 yrs,2 yrs,"$216,500","Los Angeles, CA"
Bytedance,"110,000",marketing,3-1,Marketing,10 yrs,0 yrs,"$258,500","Singapore, SG, Singapore"
Bytedance,"110,000",marketing,3-1,Product Marketing,11 yrs,1 yr,"$95,696","Sao Paulo, SP, Brazil"
Bytedance,"110,000",marketing,2-2,-,7 yrs,0 yrs,"$200,000","San Jose, CA"
Bytedance,"110,000",marketing,2-2,Gaming,7 yrs,1 yr,"$154,666","London, EN, United Kingdom"
Bytedance,"110,000",marketing,2-1,Events,7 yrs,0 yrs,"$137,000","Seattle, WA"
Bytedance,"110,000",marketing,2-2,Product Marketing,6 yrs,3 yrs,"$90,564","London, EN, United Kingdom"
Bytedance,"110,000",recruiter,2-1,Technical,7 yrs,3 yrs,"$184,000","New York, NY"
Bytedance,"110,000",recruiter,1-2,Operations,3 yrs,3 yrs,"$120,000","San Jose, CA"
Bytedance,"110,000",recruiter,2-2,Technical,11 yrs,0 yrs,"$205,000","San Jose, CA"
Bytedance,"110,000",recruiter,1-2,Technical,1 yr,0 yrs,"$100,000","Vancouver, BC, Canada"
Bytedance,"110,000",recruiter,2-1,University,7 yrs,2 yrs,"$152,000","Los Angeles, CA"
Bytedance,"110,000",recruiter,2-2,Technical,7 yrs,2 yrs,"$155,000","Seattle, WA"
Bytedance,"110,000",recruiter,2-1,Recruiter,6 yrs,1 yr,"$96,973","Singapore, SG, Singapore"
Bytedance,"110,000",recruiter,2-1,hidden,6 yrs,2 yrs,"$215,000","San Jose, CA"
Bytedance,"110,000",recruiter,2-2,Technical,6 yrs,0 yrs,"$120,000","Los Angeles, CA"
Bytedance,"110,000",recruiter,1-2,Technical,3 yrs,1 yr,"$125,000","Mountain View, CA"
Bytedance,"110,000",product-designer,2-2,User Experience (UX),8 yrs,2 yrs,"$285,000","San Jose, CA"
Bytedance,"110,000",product-designer,3-1,Interaction Design,11 yrs,0 yrs,"$401,625","Seattle, WA"
Bytedance,"110,000",product-designer,3-1,User Experience (UX),10 yrs,0 yrs,"$339,125","Seattle, WA"
Bytedance,"110,000",product-designer,2-2,User Experience (UX),5 yrs,0 yrs,"$275,000","San Jose, CA"
Bytedance,"110,000",product-designer,2-1,hidden,5 yrs,2 yrs,"$163,000","San Jose, CA"
Bytedance,"110,000",product-designer,2-2,User Experience (UX),7 yrs,1 yr,"$275,000","San Francisco, CA"
Bytedance,"110,000",product-designer,3-1,User Experience (UX),9 yrs,1 yr,"$421,900","San Francisco, CA"
Bytedance,"110,000",product-designer,2-2,User Research,7 yrs,1 yr,"$256,250","Los Angeles, CA"
Bytedance,"110,000",product-designer,2-1,User Experience (UX),3 yrs,0 yrs,"$176,750","San Jose, CA"
Bytedance,"110,000",product-designer,2-1,User Experience (UX),2 yrs,1 yr,"$78,000","Singapore, SG, Singapore"
Bytedance,"110,000",business-analyst,1-2,Quality,2 yrs,1 yr,"$48,180","Dublin, DN, Ireland"
Bytedance,"110,000",business-analyst,2-1,Product,2 yrs,0 yrs,"$86,701","Sydney, NS, Australia"
Bytedance,"110,000",business-analyst,hidden,hidden,2-4 yrs,2-4 yrs,"$115,560","Mountain View, CA"
Bytedance,"110,000",business-analyst,2-2,Creator,3 yrs,1 yr,"$120,000","Shenzhen, GD, China"
Bytedance,"110,000",business-analyst,2-2,Strategy,3 yrs,1 yr,"$123,305","London, EN, United Kingdom"
Bytedance,"110,000",business-analyst,1-2,Sales,1 yr,1 yr,"$47,563","Dublin, DN, Ireland"
Bytedance,"110,000",business-analyst,1-2,Marketing,2 yrs,1 yr,"$138,000","New York, NY"
Bytedance,"110,000",business-analyst,2-2,hidden,6 yrs,0 yrs,"$172,500",San Francisco Bay Area 
Bytedance,"110,000",business-analyst,2-2,hidden,6 yrs,2 yrs,"$100,000","Los Angeles, CA"
Bytedance,"110,000",sales,1-2,Sales,4 yrs,1 yr,"$121,070","Singapore, SG, Singapore"
Bytedance,"110,000",sales,2-1,eCommerce,9 yrs,1 yr,"$41,300","Ho Chi Minh City, HC, Vietnam"
Bytedance,"110,000",sales,2-1,Sales,5 yrs,1 yr,"$85,718","Paris, IL, France"
Bytedance,"110,000",sales,2-1,Global Business Solutions,5 yrs,1 yr,"$67,000","Tokyo, TY, Japan"
Bytedance,"110,000",sales,2-2,Sales,6 yrs,1 yr,"$181,333","Dubai, DU, United Arab Emirates"
Bytedance,"110,000",sales,3-1,hidden,10 yrs,3 yrs,"$274,657","London, EN, United Kingdom"
Bytedance,"110,000",sales,2-1,Tiktok Shop,3 yrs,0 yrs,"$140,000","Seattle, WA"
Bytedance,"110,000",sales,G5,hidden,10 yrs,0 yrs,"$153,722","Singapore, SG, Singapore"
Bytedance,"110,000",sales,1-2,Daily Products,1 yr,1 yr,"$40,000","Beijing, BJ, China"
Bytedance,"110,000",sales,3-1,Gbs,9 yrs,3 yrs,"$277,213","London, EN, United Kingdom"
Bytedance,"110,000",human-resources,2-2,Human Resources,7 yrs,3 yrs,"$141,185","Beijing, BJ, China"
Bytedance,"110,000",human-resources,1-2,HR,2 yrs,2 yrs,"$31,463","Beijing, BJ, China"
Bytedance,"110,000",human-resources,2-2,Human Resources,13 yrs,1 yr,"$110,795","Singapore, SG, Singapore"
Bytedance,"110,000",human-resources,3-1,HRBP,10 yrs,3 yrs,"$330,000","San Jose, CA"
